id,p0,p1,p2,p3,p4,p5,p6
611,0.003131102223911487,0.002998987314891258,0.0030902295908033705,0.9232391449321119,0.0009910515871161408,0.01324110709897542,0.001331607163366835
6417,0.00618071120256327,0.002958496693630077,0.9797935558016245,0.013389714475386559,0.001768228640190068,0.011307571213460366,0.0012204527980954618
3352,0.0014711886279607782,0.0029814343603329417,0.00309696583237964,0.9252617123351325,0.002007644770288866,0.027532371448902374,0.00023386947970515954
4224,0.0011587490204859477,0.9832458032196505,0.003111646166851603,0.013025059964134549,0.0010832245304455725,0.011308792168613628,0.00019765080188123202
3102,0.0015307866761017084,0.023681046411429194,0.003070994843555961,0.01302815533652638,0.0010035130652557005,0.061081516961741716,0.9982364715062201
6793,0.001757349036862907,0.003923326153579769,0.003079501092263844,0.9263863198410464,0.0009941144287902574,0.01328764029094599,0.00023294470413433015
5477,0.002498977145955021,0.0033712191781925384,0.048283214028992216,0.013028152822450022,0.006851767001895262,0.011311305355737293,0.9897501570207797
561,0.002458057652555255,0.005290987876192749,0.044069443034090154,0.013028152317294062,0.9780421522967296,0.01151928972459852,0.00028994948627936656
5839,0.0037378172414763346,0.9856163968908989,0.02414752700640095,0.013028152590526268,0.008264856218485425,0.011594829375825113,0.0005656509300129548
476,0.0016939912951318375,0.004749079011889355,0.0030924704111565814,0.9275772755003381,0.0009946002855996715,0.014793715268444266,0.00024134553089943906
2759,0.0011618975190711707,0.004248912660468544,0.003588543806156265,0.9267726839851115,0.0010013514341959725,0.026955976020472963,0.00018540670921999035
5882,0.9616247979033022,0.0030282393885125865,0.0031475058903388496,0.013028154369651919,0.0010449177853963376,0.01130726737143157,0.012231137420152485
811,0.9421423713474136,0.002958388934512876,0.0032397559516163365,0.014279770814637565,0.008553085084126093,0.01130726737143157,0.0025762944365168568
2656,0.2256195500541012,0.002958425352279843,0.0031576159110696615,0.013028154633599,0.9917834230231274,0.011308876313447451,0.0003338374720787829
2858,0.0009432099252300115,0.0030497743707278207,0.9808688653431535,0.01302815343578637,0.0010342263237480462,0.013988128003287035,0.0004542672485043079
3825,0.003729952547752077,0.0029595888277689736,0.981796281183781,0.01306021908703588,0.001119996055097196,0.011311372015814957,0.0005247908630135602
3955,0.005400149131514287,0.006180820765425682,0.0039018068343785652,0.01302815246285638,0.0009996415238204372,0.01324906222518692,0.9963563618420014
3822,0.04997231475940612,0.002960785959633011,0.003160376592083165,0.013028153265236183,0.005516422143198966,0.011307267715198112,0.9900841777075915
5422,0.004131661424924224,0.00933782044544245,0.0031222727659475724,0.01302815249545877,0.9937960732104609,0.011307301695344633,0.0003825763137468312
393,0.001962557525815894,0.0034489725316535504,0.0030733923192021993,0.013028151912692519,0.0010087844033281617,0.011505395495786832,0.9976285545118246
538,0.0012371478934167825,0.0036043104977276073,0.9712447773075574,0.013057395620086808,0.0012350820840778957,0.01706928372801063,0.00019670789641041805
2417,0.9881170350072055,0.0029914847942228238,0.003087049510585865,0.013048081048883697,0.0010290447516638204,0.011307268111930535,0.0035598693935665377
1421,0.0016996634630714678,0.002967611425836017,0.003165964186219707,0.9267606190233674,0.001252877547172327,0.0125170215208869,0.00022252821356325223
2486,0.0011552014294944869,0.0029690997821628417,0.0036056122220811493,0.9271147137693247,0.0010032211622923461,0.014322488542346447,0.0001844565616264241
2654,0.0010017112147961663,0.003236946925227546,0.0031811885020376724,0.013028154560295362,0.0017071265793363736,0.9381077277381431,0.00017221887162563814
496,0.0627771742597092,0.0033824955252522034,0.0031963102522081627,0.01302815238680906,0.015346953663664044,0.01130726702657891,0.9145967947888168
2876,0.0012032964890111711,0.005799366161577755,0.0030671656755359555,0.9252307772230529,0.001013080222655942,0.01165237693319404,0.0002279219643226121
2398,0.0012839719902133417,0.0029585367741421106,0.003548278492753808,0.01304438989949472,0.0010041173257746916,0.938107457804101,0.00024466815574991196
2114,0.003958567771942243,0.0029583889933748404,0.003174074750358769,0.013020441815597084,0.33593498565395513,0.011307266869985608,0.0006737880755296733
2804,0.009281984592874054,0.9727347834000457,0.003147971448218728,0.013027478673175392,0.0012473751009110421,0.011528925058039964,0.0002716014113988516
1242,0.02524742261938869,0.0029675513096363237,0.003292188470181139,0.013028154883487164,0.9906623045478669,0.011503076563234382,0.001299022494313718
3761,0.0015814629853050162,0.002958392629962098,0.0031016341275410192,0.013028153219701615,0.9924391615981508,0.01130726702657891,0.00042815696988991243
101,0.014100150487074645,0.0029859504597298946,0.0030802502570633824,0.013028153848633539,0.0010005674541722627,0.011307268303868441,0.9974243699285614
6201,0.00277384717194583,0.002976851803489424,0.033465153381750386,0.9261207452512323,0.05558017301067495,0.013245049799892415,0.0007428759629653437
2860,0.003186501165396942,0.002959668374478699,0.007316388572567774,0.013028152718488504,0.9947132343458217,0.015275880712849115,0.0007790970650834013
5684,0.0040679745433734255,0.0034249402488212787,0.9766383230242336,0.013028153157393998,0.0012058866820129257,0.011307593417550223,0.00035396686382854504
3014,0.9278833776043385,0.0029586846453938114,0.0031385989517105323,0.013063857903147522,0.011129258988906467,0.011325367116485574,0.0002903200952893431
5912,0.0031255644948461323,0.0029688307633836475,0.0030958185550628375,0.928833788960518,0.0009855664820352574,0.012091887293735653,0.0004957235803120016
3017,0.0009913704001718838,0.002965222232685814,0.00317251429809216,0.9263063448699879,0.002156616634087857,0.011676322869355821,0.0001672898081827644
2069,0.001256593633959783,0.0029406653680196454,0.011119847904614575,0.013028152751865979,0.0012469322392354826,0.8421455062158291,0.0001939531515908436
712,0.006198355943012094,0.0029583874729903164,0.021185814247239594,0.013028153154346857,0.9934836206694827,0.011307412696062053,0.014041635507270937
1536,0.0050961864187929725,0.0029633069520786236,0.003138979186662063,0.013028153435857077,0.004108822541637497,0.026350010879148587,0.9920688207060695
534,0.004732062763118834,0.0029664591146011904,0.0040176815964635655,0.013028153476099162,0.0010275547801414308,0.01151556585772361,0.9297049486804153
3779,0.0015088719793215739,0.0030513701167117235,0.9671837586192886,0.013028152100508441,0.001147197882324986,0.032666090662056564,0.0002714412567594747
473,0.1729073599012042,0.0029583912392067853,0.003448383848438165,0.013028153804284957,0.10018424493906819,0.011307271941522576,0.014753832448013489
239,0.03260879446290696,0.004542479130732858,0.0031156829168628494,0.013209639834588756,0.9012465450538641,0.026011956502887484,0.00037132956503414414
2941,0.9847739432304016,0.0029583880980376624,0.003109722019148148,0.013028153616981543,0.001050995411056778,0.011307267453697504,0.0005678369124755497
3279,0.002675924318259791,0.0033393114247885713,0.0031539876679839945,0.7122971114156762,0.0020400554500659782,0.011309324805713054,0.996208168067989
1188,0.0010588286086373859,0.0035668903489506415,0.9702594309755027,0.013299857602818124,0.0011208413514906459,0.011338648453451197,0.0003844780338460413
1483,0.001158241355875082,0.006490184124127678,0.003227777445811689,0.013028154680910307,0.0010151699137055839,0.9378357264758452,0.00017807667106620032
5364,0.0011050341069053892,0.002966182339083265,0.003290563036237118,0.9247320682259615,0.0010189881282277658,0.01169255925181963,0.00017906859401565633
1244,0.030639381249185523,0.0029583905481178454,0.003141363431096857,0.013028153201816202,0.9913129142829036,0.011307266869985608,0.002276451317379925
1616,0.0010756929725135376,0.0029660953715872117,0.003332008512645031,0.9262860343070148,0.0010329386937601326,0.012682227884934442,0.0001831095560560996
683,0.0015556080666245334,0.9092006587400648,0.0031605556317847983,0.013028152118054286,0.005460145641379997,0.011578054451229775,0.0005667713580813672
6388,0.0016671013034737219,0.9832180169488376,0.0031024187054208095,0.013020200901430285,0.0018914658981396993,0.011307302867010975,0.00022549246647848343
5950,0.005266455104827737,0.002961343437894966,0.0031032163831977515,0.013028153750259541,0.9917450722043256,0.015287387224573394,0.0002672937262397418
4934,0.002458399498717307,0.0033986986579629935,0.008853158172289185,0.013228799091111463,0.002374190582440087,0.9449043051059003,0.012829327176304554
3813,0.0015314560102825988,0.9821859538256197,0.003098125359090884,0.013270193738524352,0.0012369135648854458,0.011208425783956333,0.00023811049188487317
2094,0.0011848243498621368,0.002970873885069214,0.0034948214526283206,0.9263067950744365,0.0010364547130675315,0.024569000964579323,0.00019571428049504152
1488,0.0022302361319015956,0.0029759190301544623,0.0030864993870950257,0.013032550651632826,0.0010309985675597214,0.011307268608260129,0.9985509083602581
5934,0.0010942031469612485,0.006696238770633971,0.0030654980948668846,0.9255276101826624,0.001005661280227345,0.012718264860491078,0.00018521097929041246
1297,0.06743691547511961,0.003058101641825388,0.003175800561088396,0.013028153907800993,0.7288175561161319,0.01150617157589739,0.032090772509401254
1915,0.740783700639189,0.0037913654989464324,0.003865042503728625,0.013028151333558773,0.001040611938176368,0.011308105344784443,0.4499549456444422
4870,0.9011729482267734,0.0033702217450386563,0.0031220843331153433,0.013028152561838367,0.002928258731972452,0.011307270589985065,0.058415632874394816
2833,0.00174034670971383,0.9765332163740732,0.0031268815820604955,0.013028154536470079,0.008930213440251671,0.013428720670703024,0.0004083280784793731
733,0.9639476389577087,0.002963868632158461,0.00306797641546685,0.014125738984680822,0.001022991914610795,0.011307268251888214,0.0009136600685143526
2249,0.986761731982721,0.0029734358948062876,0.003079175457380926,0.013048382038462527,0.0010197266222056356,0.011307268111930535,0.0011429307610191619
233,0.9562691721106866,0.003353783233735351,0.0031216804893826806,0.013028152831968351,0.005931203664117171,0.011307268534313176,0.002141297348276418
3527,0.0011468471598437312,0.003408315738666572,0.0031830884446807767,0.013010005861522556,0.0009835804569135003,0.9375006194901064,0.00018295448812205995
4334,0.001217273652965274,0.003474274307385056,0.014206189703917222,0.013028155823738556,0.0012886658104998548,0.9378839432052234,0.00018098728336379526
2900,0.0016746156542234466,0.003737919912128637,0.028809313279272063,0.013028152043475596,0.9949778695986072,0.011307689842264011,0.00036339110067375066
5239,0.002018080349910526,0.0040502495560351785,0.003156444013127477,0.013028154319159818,0.9925916592762043,0.011307317693876781,0.00036524010988077735
6365,0.001672830395388048,0.0039494276415471515,0.0031350502067947596,0.01302815308530378,0.995061587944393,0.011307390722786055,0.00023920347886108613
3651,0.012614478919489622,0.0029794334244602886,0.003159342986622349,0.9261088675733575,0.013891275576768874,0.01727935214426038,0.003814116032528192
1971,0.0009897440412602264,0.003836979564088976,0.003067300227679468,0.926306805414365,0.001007425161999903,0.012752501292547968,0.0001677750678355955
3221,0.0350645187231053,0.011718614482510317,0.4219013272669054,0.013028152092460022,0.267456350016983,0.011517101522820799,0.0009132753198577355
5816,0.9497210744410506,0.0029661134580465215,0.0031372041166728777,0.013028153465661387,0.001052051773113981,0.011307798323025212,0.0022217867335140935
676,0.000986835372080389,0.003736449204571608,0.9709547843065967,0.013028154272033686,0.0011419781295480985,0.011399306576907388,0.00019968013130731277
4643,0.10270911679543192,0.003007884959390852,0.003192348914081736,0.013028153137104623,0.9788627837520443,0.011307479790478525,0.0008147561758560691
