id,p0,p1,p2,p3,p4,p5,p6
611,0.0014501556934137455,0.002092275562095926,0.0006254884683978578,0.8726527690948934,0.00021019587142129668,0.013639968879253402,0.0008730430104607009
6417,0.0018403826843722134,0.0020571475135739074,0.9939172168454793,0.021969920537867726,0.0012704863390052895,0.012041364768375055,0.0003782500092955246
3352,0.0003425209714351156,0.002094552146747189,0.0006170168120670903,0.8714173309548839,0.000752193665084375,0.030563091880711716,9.115421120283733e-05
4224,0.0001475580611461805,0.987945996753117,0.0007168463471201583,0.021844661304455205,0.00035675967255905717,0.012042225536606277,7.485173690635704e-05
3102,0.00021775010458494867,0.033238615954266776,0.0005777843934894808,0.021852010715348764,0.000210851958326277,0.06061135623925398,0.9991937142016547
6793,0.0007281852656106304,0.0030717482558337925,0.0006358809877457163,0.875689563114322,0.00020429415632274635,0.01433161968718881,0.00010231338220785493
5477,0.0003819857177279111,0.0026341978966576383,0.03717177850093695,0.021852007561270485,0.0027034615089525722,0.012046542920214575,0.9951559163084035
561,0.0006874217963479395,0.0037729786978868856,0.04942635100946394,0.021852007561270485,0.9898268773986062,0.012251691556703788,0.00012988553359602034
5839,0.0017872149441599998,0.99003224176135,0.024620742227601546,0.021852008838179254,0.002796088718400268,0.012269775360006164,0.0003392760273167357
476,0.0004018274662801753,0.003839683878576924,0.0006305611866862229,0.8761325838973714,0.0002133014349101526,0.01598257591206819,0.00013411872621213935
2759,0.00012860209086178965,0.0031018436763176373,0.0012139320560495687,0.8763799147499141,0.000219709525806568,0.024559237126679574,6.518954861196262e-05
5882,0.9853516462991935,0.0021925011238618534,0.0007946423340341109,0.021852007561270485,0.00022363716806349574,0.012041319764600544,0.0054761553008339185
811,0.9632160897106451,0.0020571154093940777,0.00099555464251907,0.022837748271779493,0.007758325093335369,0.012041320227213803,0.0010633859124791719
2656,0.16701798197165577,0.002057127661247074,0.0008732758921030005,0.021852007561270485,0.9970874618486322,0.012041598829611627,0.00014429864079733927
2858,0.00010328591793517592,0.0020914506739967646,0.9938094608496282,0.021915947271303658,0.00021682975408840344,0.015282985781220395,0.00028961966113923686
3825,0.0014478871483438868,0.0020576787063518913,0.9948598246823671,0.02190663385327203,0.0002706302693930627,0.012050818894055541,0.0002393412185804071
3955,0.0015913948665060877,0.00465219910171679,0.0013648488356103846,0.021852009547051656,0.0002108018122611023,0.013688929315210534,0.9989289675929441
3822,0.048678986019101235,0.002058565269481076,0.0008489327131216129,0.021852007561270485,0.009251141181965315,0.012041319194394108,0.9862229916190028
5422,0.0015851241379252299,0.008739476814754291,0.0007365425912835193,0.021852007561270485,0.9983683494030654,0.012041529982248816,0.00014240035824938715
393,0.0005206334114505333,0.002432084013238108,0.0005858392993532481,0.02185200907245068,0.00021282405078274665,0.012213861624723744,0.9988263203487161
538,0.00011155651861983359,0.002641499518697815,0.9778936173365989,0.02190848060377726,0.00043683419032770123,0.01769373321664348,7.713319539165305e-05
2417,0.9954089151815882,0.0020758935823401545,0.0005946241510917652,0.021902663581858547,0.00024290465674609924,0.012041318764776295,0.004231119164688446
1421,0.0003787961681132079,0.002067873611205776,0.0008468113119766397,0.8766046991651966,0.0003820826799484841,0.013159464004948194,0.00010372837621911912
2486,0.00018473526286269838,0.0020779443727602415,0.0013486587529702076,0.8759762278106694,0.00020997157490910457,0.014712139481322115,6.482772571907363e-05
2654,7.082289389281194e-05,0.002276594258137055,0.0007453114852054018,0.02185200877650932,0.0002069167248353372,0.9340366221515314,6.192539532296853e-05
496,0.03095292829301796,0.0023560162054555513,0.0009190211959315423,0.021852007561270485,0.012491521612241582,0.012041320764653873,0.9088886938099922
2876,0.0001245023332933579,0.005050851847724126,0.0005758844453062114,0.8740193612831032,0.00021041032230110078,0.012542845855878854,8.03277188951049e-05
2398,0.0002308286971400203,0.002057112876392681,0.0011274635817592072,0.021902470276298932,0.0002090690235255583,0.9340365976987102,0.00018671663244092723
2114,0.0025127689263419344,0.002057107520499287,0.0008929238390685628,0.02184414391717371,0.2706127651052614,0.012041320476040696,0.00031861780468767846
2804,0.0036249176989725557,0.982564665258885,0.0007432757458952166,0.021845772232288896,0.0003433501105448316,0.012247789362070247,0.00011330495612791194
1242,0.011672937429628782,0.002065508194060867,0.001233077284562892,0.021852007561270485,0.997234430871719,0.012220628107631947,0.0010789788806365224
3761,0.0003692747867858969,0.0020571077269070713,0.0006636848522958833,0.021852007561270485,0.9958572694529735,0.01204132086443817,0.000149490072953051
101,0.006146939513245479,0.0020736565451741195,0.0005855985796916922,0.021852007561270485,0.00022120756953942881,0.012041319043036972,0.9988135030680724
6201,0.0005027227861827111,0.0020922657313908913,0.02533527029482094,0.8712933008934124,0.04666119008155818,0.013946214840186055,0.0004387736285415861
2860,0.002245215250552443,0.0020580233747878054,0.002894428512727506,0.021852007913500646,0.9977470867797491,0.016395476670802867,0.0002619362539602151
5684,0.0013183920592106638,0.0026971887549386347,0.9903617940093228,0.021852007561270485,0.00036308210663821153,0.012041557415855548,0.00015443749152083957
3014,0.9692950705826802,0.0020571695037602607,0.0008296710262917421,0.02190860923316289,0.0036658992168215622,0.012085912373206885,0.00013677812464400489
5912,0.0008682817921883069,0.002074875148020141,0.0006273534350662284,0.8766637654905547,0.00020544532624268454,0.013042418737258244,0.00017698095786000364
3017,6.559480020250708e-05,0.002066849212806707,0.0007588317207332817,0.8751820674326112,0.00029173179494713057,0.012353715074086306,6.164432993631897e-05
2069,0.00016931735988944614,0.0018823545543458634,0.00853660051789144,0.021852007913432166,0.00041308995662540124,0.8261309444085593,6.804598783497237e-05
712,0.0014399216545706573,0.0020571119561814395,0.00653975146705061,0.021852007561270485,0.9984418531046968,0.01204133688112547,0.008082066668340018
1536,0.0014477051990333014,0.0020595667449753146,0.0006774137137383004,0.02185201073523951,0.0024108734599525053,0.02381049160601296,0.993950518146844
534,0.0015680151150685795,0.0020643121563741055,0.0008767088666475277,0.021852007561270485,0.00025250063212364023,0.012254847919399882,0.9280081872989512
3779,0.0005955847096453477,0.0020919075719275995,0.9894617600229572,0.021852007913500646,0.0002863480731487311,0.036259656979872636,9.968707042296172e-05
